threshold,precision,recall,fp,fn,tp,tn
0.13674570951818274,0.33421771361685526,0.8067432661518177,8532,1026,4283,10159
0.13675153151558722,0.33424379584829095,0.8067432661518177,8531,1026,4283,10160
0.13675316223835488,0.33426988215094044,0.8067432661518177,8530,1026,4283,10161
0.1367555994999586,0.3342959725257571,0.8067432661518177,8529,1026,4283,10162
0.13676910283787486,0.3343220669736945,0.8067432661518177,8528,1026,4283,10163
0.13676974431261552,0.3343481654957065,0.8067432661518177,8527,1026,4283,10164
0.13677009675843785,0.3343742680927473,0.8067432661518177,8526,1026,4283,10165
0.13677062243450233,0.3344003747657714,0.8067432661518177,8525,1026,4283,10166
0.13677188624033287,0.33442648551573356,0.8067432661518177,8524,1026,4283,10167
0.13678764820730097,0.3343745119475246,0.8065549067621021,8524,1027,4282,10167
0.13678930339784204,0.3344006247559547,0.8065549067621021,8523,1027,4282,10168
0.13680599677074812,0.3344267416432365,0.8065549067621021,8522,1027,4282,10169
0.1368078745603221,0.33437475591658206,0.8063665473723866,8522,1028,4281,10169
0.1368241742492177,0.3343227620684268,0.8061781879826709,8522,1029,4280,10169
0.1368263416590068,0.3343488789938286,0.8061781879826709,8521,1029,4280,10170
0.13682955337031588,0.334296875,0.8059898285929553,8521,1030,4279,10170
0.13683098887686887,0.33432299398390497,0.8059898285929553,8520,1030,4279,10171
0.1368335091512557,0.3342709798406001,0.8058014692032398,8520,1031,4278,10171
0.13684309213927495,0.33429710088301945,0.8058014692032398,8519,1031,4278,10172
0.1368449611694092,0.3343232260081275,0.8058014692032398,8518,1031,4278,10173
0.13684608407353263,0.3343493552168816,0.8058014692032398,8517,1031,4278,10174
0.13684978622789495,0.3343754885102392,0.8058014692032398,8516,1031,4278,10175
0.13685793796802215,0.3343234581411709,0.8056131098135242,8516,1032,4277,10175
0.1368649086568927,0.33434959349593496,0.8056131098135242,8515,1032,4277,10176
0.13686501387325328,0.3343757329372215,0.8056131098135242,8514,1032,4277,10177
0.1368677325708369,0.33440187646598907,0.8056131098135242,8513,1032,4277,10178
0.1368694563176155,0.3344280240831965,0.8056131098135242,8512,1032,4277,10179
0.1368807969087839,0.3343759774788865,0.8054247504238087,8512,1033,4276,10179
0.13689273637784702,0.3344021271603973,0.8054247504238087,8511,1033,4276,10180
0.13689352053159834,0.3344282809322697,0.8054247504238087,8510,1033,4276,10181
0.13689819811429377,0.3343762221353148,0.8052363910340931,8510,1034,4275,10181
0.13689922251034312,0.3343241551939925,0.8050480316443774,8510,1035,4274,10181
0.13690358513638826,0.33435030900414614,0.8050480316443774,8509,1035,4274,10182
0.13690670172919256,0.3343764669065874,0.8050480316443774,8508,1035,4274,10183
0.1369348173426732,0.33440262890227684,0.8050480316443774,8507,1035,4274,10184
0.1369435585672805,0.33442879499217526,0.8050480316443774,8506,1035,4274,10185
0.13694385071522486,0.33437671179278505,0.8048596722546619,8506,1036,4273,10185
0.13695096555053868,0.3344028799499139,0.8048596722546619,8505,1036,4273,10186
0.13695133058434178,0.3344290522031776,0.8048596722546619,8504,1036,4273,10187
0.13695327626194803,0.3344552285535379,0.8048596722546619,8503,1036,4273,10188
0.1369639479728357,0.33448140900195694,0.8048596722546619,8502,1036,4273,10189
0.1369744472149029,0.3345075935493972,0.8048596722546619,8501,1036,4273,10190
0.13697522207468396,0.3345337821968214,0.8048596722546619,8500,1036,4273,10191
0.13698260749178745,0.33455997494519263,0.8048596722546619,8499,1036,4273,10192
0.13698852321507451,0.3345861717954741,0.8048596722546619,8498,1036,4273,10193
0.13699356098688067,0.3346123727486296,0.8048596722546619,8497,1036,4273,10194
0.1369953095525756,0.334638577805623,0.8048596722546619,8496,1036,4273,10195
0.1370008185021108,0.3346647869674185,0.8048596722546619,8495,1036,4273,10196
0.13700218741423673,0.3346126732983473,0.8046713128649463,8495,1037,4272,10196
0.1370022279209779,0.33463888453705154,0.8046713128649463,8494,1037,4272,10197
0.1370088227086324,0.3346650998824912,0.8046713128649463,8493,1037,4272,10198
0.13702655795794352,0.33469131933563145,0.8046713128649463,8492,1037,4272,10199
0.1370337808369232,0.3347175428974379,0.8046713128649463,8491,1037,4272,10200
0.1370468435074622,0.33474377056887633,0.8046713128649463,8490,1037,4272,10201
0.1370474518113212,0.3347700023509129,0.8046713128649463,8489,1037,4272,10202
0.13705368050482647,0.3347962382445141,0.8046713128649463,8488,1037,4272,10203
0.13705724112383028,0.3348224782506466,0.8046713128649463,8487,1037,4272,10204
0.13706129939222006,0.3347703401787114,0.8044829534752307,8487,1038,4271,10204
0.13706354011445748,0.33479658226855846,0.8044829534752307,8486,1038,4271,10205
0.13707818075060166,0.33482282847287553,0.8044829534752307,8485,1038,4271,10206
0.13707830110768354,0.33477067816542533,0.8042945940855152,8485,1039,4270,10206
0.13707934274887457,0.33479692645444564,0.8042945940855152,8484,1039,4270,10207
0.13708080875798886,0.33474476593742647,0.8041062346957996,8484,1040,4269,10207
0.13708850509578244,0.3347710163111669,0.8041062346957996,8483,1040,4269,10208
0.13709110183069373,0.33479727080229,0.8041062346957996,8482,1040,4269,10209
0.13709856138994683,0.3348235294117647,0.8041062346957996,8481,1040,4269,10210
0.1371057154272178,0.33484979214056004,0.8041062346957996,8480,1040,4269,10211
0.13710916589138086,0.33487605898964545,0.8041062346957996,8479,1040,4269,10212
0.13711027916564658,0.3349023299599906,0.8041062346957996,8478,1040,4269,10213
0.1371146262131103,0.3348501490663738,0.803917875306084,8478,1041,4268,10213
0.13712241672429745,0.33487642212632407,0.803917875306084,8477,1041,4268,10214
0.13712296390930673,0.33490269930947897,0.803917875306084,8476,1041,4268,10215
0.1371248821225593,0.3349289806168092,0.803917875306084,8475,1041,4268,10216
0.13712791809539823,0.3348767854339978,0.8037295159163684,8475,1042,4267,10216
0.137137464348723,0.33490306883290166,0.8037295159163684,8474,1042,4267,10217
0.1371462557237713,0.3349293563579278,0.8037295159163684,8473,1042,4267,10218
0.13714755460989578,0.3349556480100479,0.8037295159163684,8472,1042,4267,10219
0.1371651133143397,0.33498194379023394,0.8037295159163684,8471,1042,4267,10220
0.13717873575552048,0.33500824369945825,0.8037295159163684,8470,1042,4267,10221
0.13718064349094106,0.33503454773869346,0.8037295159163684,8469,1042,4267,10222
