threshold,precision,recall,fp,fn,tp,tn
0.0,0.22120833333333334,1.0,18691,0,5309,0
0.01922512515716646,0.22120833333333334,1.0,18691,0,5309,0
0.021249571939170004,0.22121755073128047,1.0,18690,0,5309,1
0.022074057110733934,0.2212267688974081,1.0,18689,0,5309,2
0.022120076984614497,0.2212359878318123,1.0,18688,0,5309,3
0.02308507009877657,0.2212452075345891,1.0,18687,0,5309,4
0.02340095883644557,0.22125442800583456,1.0,18686,0,5309,5
0.023477907821006498,0.22126364924564473,1.0,18685,0,5309,6
0.023566129273548495,0.2212728712541158,1.0,18684,0,5309,7
0.023648317074315178,0.22128209403134377,1.0,18683,0,5309,8
0.023809329043124224,0.22129131757742487,1.0,18682,0,5309,9
0.024753368759483797,0.22130054189245518,1.0,18681,0,5309,10
0.024812123122942824,0.2213097669765309,1.0,18680,0,5309,11
0.024921255848503823,0.2213189928297482,1.0,18679,0,5309,12
0.02542777725229861,0.22132821945220327,1.0,18678,0,5309,13
0.025663481430529267,0.22133744684399234,1.0,18677,0,5309,14
0.02591470961874044,0.22130498228059203,0.9998116406102844,18677,1,5308,14
0.026164908251295502,0.221314209472982,0.9998116406102844,18676,1,5308,15
0.026287089348178458,0.2213234374348497,0.9998116406102844,18675,1,5308,16
0.02644314694538792,0.22133266616629138,0.9998116406102844,18674,1,5308,17
0.02651124648827618,0.22134189566740337,0.9998116406102844,18673,1,5308,18
0.02664681883407152,0.2213511259382819,0.9998116406102844,18672,1,5308,19
0.026759020865023696,0.22136035697902331,0.9998116406102844,18671,1,5308,20
0.02718636249160354,0.2213695887897239,0.9998116406102844,18670,1,5308,21
0.027661944911924887,0.22137882137048004,0.9998116406102844,18669,1,5308,22
0.027741890912259898,0.22138805472138806,0.9998116406102844,18668,1,5308,23
0.028031501388100212,0.2213972888425443,0.9998116406102844,18667,1,5308,24
0.028266641404424166,0.2214065237340452,0.9998116406102844,18666,1,5308,25
0.02855796092431474,0.22137404580152673,0.9996232812205689,18666,2,5307,25
0.028566165253364688,0.22138328049390957,0.9996232812205689,18665,2,5307,26
0.02871739030125035,0.2213925159567811,0.9996232812205689,18664,2,5307,27
0.028742219510073337,0.2214017521902378,0.9996232812205689,18663,2,5307,28
0.028788916417421994,0.22141098919437607,0.9996232812205689,18662,2,5307,29
0.028860288618993625,0.2214202269692924,0.9996232812205689,18661,2,5307,30
0.02887750886834242,0.22142946551508325,0.9996232812205689,18660,2,5307,31
0.0289694810139039,0.2214387048318451,0.9996232812205689,18659,2,5307,32
0.029020871118695814,0.22144794491967454,0.9996232812205689,18658,2,5307,33
0.029182843249177203,0.221457185778668,0.9996232812205689,18657,2,5307,34
0.029771979928147566,0.22146642740892208,0.9996232812205689,18656,2,5307,35
0.029931975881422428,0.22147566981053335,0.9996232812205689,18655,2,5307,36
0.03000525172854422,0.22148491298359835,0.9996232812205689,18654,2,5307,37
0.03002984552383664,0.2214941569282137,0.9996232812205689,18653,2,5307,38
0.030110356766202225,0.221503401644476,0.9996232812205689,18652,2,5307,39
0.030153439487492665,0.22151264713248184,0.9996232812205689,18651,2,5307,40
0.0301992263370298,0.2214801519388905,0.9994349218308533,18651,3,5306,40
0.030369031321711263,0.22148939722825178,0.9994349218308533,18650,3,5306,41
0.030467103029843897,0.22149864328950114,0.9994349218308533,18649,3,5306,42
0.030544890041300267,0.22150789012273525,0.9994349218308533,18648,3,5306,43
0.03080462606239875,0.22151713772805076,0.9994349218308533,18647,3,5306,44
0.03105792923360715,0.22152638610554443,0.9994349218308533,18646,3,5306,45
0.031231673789200165,0.22153563525531292,0.9994349218308533,18645,3,5306,46
0.031455294092840744,0.22154488517745302,0.9994349218308533,18644,3,5306,47
0.03150926725555063,0.22155413587206146,0.9994349218308533,18643,3,5306,48
0.031984595313893006,0.221563387339235,0.9994349218308533,18642,3,5306,49
0.03199323260737145,0.22157263957907045,0.9994349218308533,18641,3,5306,50
0.0321681730661967,0.22158189259166458,0.9994349218308533,18640,3,5306,51
0.032183430414888387,0.22159114637711422,0.9994349218308533,18639,3,5306,52
0.032310427558115376,0.2216004009355162,0.9994349218308533,18638,3,5306,53
0.032452726884679435,0.22160965626696738,0.9994349218308533,18637,3,5306,54
0.03247793475791158,0.2216189123715646,0.9994349218308533,18636,3,5306,55
0.03277999744624503,0.2216281692494048,0.9994349218308533,18635,3,5306,56
0.032876225104772866,0.2216374269005848,0.9994349218308533,18634,3,5306,57
0.03293225570894286,0.22164668532520154,0.9994349218308533,18633,3,5306,58
0.032939860942006245,0.221655944523352,0.9994349218308533,18632,3,5306,59
0.03295508031253499,0.22166520449513305,0.9994349218308533,18631,3,5306,60
0.03311478628778917,0.22167446524064172,0.9994349218308533,18630,3,5306,61
0.03324775036062027,0.22168372675997494,0.9994349218308533,18629,3,5306,62
0.03328536734438664,0.2216929890532297,0.9994349218308533,18628,3,5306,63
0.033355799148786454,0.22170225212050307,0.9994349218308533,18627,3,5306,64
0.033463633971854985,0.22171151596189204,0.9994349218308533,18626,3,5306,65
0.03365420973721182,0.22172078057749361,0.9994349218308533,18625,3,5306,66
0.03374940938120292,0.22173004596740492,0.9994349218308533,18624,3,5306,67
0.033881999607456054,0.22173931213172302,0.9994349218308533,18623,3,5306,68
0.03397615557517843,0.22174857907054496,0.9994349218308533,18622,3,5306,69
0.033996905993461286,0.2217578467839679,0.9994349218308533,18621,3,5306,70
0.0342819759847814,0.22176711527208895,0.9994349218308533,18620,3,5306,71
0.03434350435509389,0.22177638453500523,0.9994349218308533,18619,3,5306,72
0.03444185625169325,0.2217856545728139,0.9994349218308533,18618,3,5306,73
0.03454422735577139,0.22179492538561218,0.9994349218308533,18617,3,5306,74
0.034939396227487915,0.2218041969734972,0.9994349218308533,18616,3,5306,75
0.0351775018094443,0.2218134693365662,0.9994349218308533,18615,3,5306,76
0.03540077408117954,0.2218227424749164,0.9994349218308533,18614,3,5306,77
0.03552097332958495,0.221832016388645,0.9994349218308533,18613,3,5306,78
0.035572583742515866,0.2218412910778493,0.9994349218308533,18612,3,5306,79
0.035591684632715996,0.22185056654262658,0.9994349218308533,18611,3,5306,80
0.03563513081612928,0.22185984278307408,0.9994349218308533,18610,3,5306,81
0.03563653758900474,0.22186911979928914,0.9994349218308533,18609,3,5306,82
0.035664137757959104,0.22187839759136907,0.9994349218308533,18608,3,5306,83
0.0358105161399103,0.2218876761594112,0.9994349218308533,18607,3,5306,84
0.03589086750283721,0.22189695550351288,0.9994349218308533,18606,3,5306,85
0.03602914622390003,0.2219062356237715,0.9994349218308533,18605,3,5306,86
0.03611466825192574,0.2219155165202844,0.9994349218308533,18604,3,5306,87
0.03635275400448726,0.22192479819314903,0.9994349218308533,18603,3,5306,88
0.036687885718907326,0.22193408064246278,0.9994349218308533,18602,3,5306,89
0.036697252603639555,0.22194336386832308,0.9994349218308533,18601,3,5306,90
0.03697025462230371,0.2219526478708274,0.9994349218308533,18600,3,5306,91
0.037096335143890435,0.22196193265007322,0.9994349218308533,18599,3,5306,92
0.03714380014990067,0.22197121820615798,0.9994349218308533,18598,3,5306,93
0.03733003900553908,0.22198050453917917,0.9994349218308533,18597,3,5306,94
0.03740859921790028,0.22198979164923438,0.9994349218308533,18596,3,5306,95
0.03744386224576419,0.22199907953642106,0.9994349218308533,18595,3,5306,96
0.03751408562525567,0.22200836820083683,0.9994349218308533,18594,3,5306,97
0.03761927709493675,0.2220176576425792,0.9994349218308533,18593,3,5306,98
0.03784998601077813,0.22202694786174576,0.9994349218308533,18592,3,5306,99
0.03785721806570475,0.22203623885843413,0.9994349218308533,18591,3,5306,100
0.03788060710814837,0.22204553063274188,0.9994349218308533,18590,3,5306,101
0.03788348789898207,0.2220548231847667,0.9994349218308533,18589,3,5306,102
0.037999562269890104,0.22206411651460617,0.9994349218308533,18588,3,5306,103
0.03801484611299199,0.22207341062235803,0.9994349218308533,18587,3,5306,104
0.038029872145274306,0.22208270550811987,0.9994349218308533,18586,3,5306,105
0.03827665910843537,0.22209200117198946,0.9994349218308533,18585,3,5306,106
0.03839628614433614,0.22210129761406447,0.9994349218308533,18584,3,5306,107
0.03840583859963934,0.22211059483444262,0.9994349218308533,18583,3,5306,108
0.03845367351729543,0.2221198928332217,0.9994349218308533,18582,3,5306,109
0.03882718114031867,0.22208732783522417,0.9992465624411377,18582,4,5305,109
0.038830653002355144,0.2220966256384493,0.9992465624411377,18581,4,5305,110
0.03895396578664046,0.2221059242202219,0.9992465624411377,18580,4,5305,111
0.03905992817358024,0.22211522358063976,0.9992465624411377,18579,4,5305,112
0.0391851902951099,0.22212452371980068,0.9992465624411377,18578,4,5305,113
0.03921886369303685,0.22213382463780254,0.9992465624411377,18577,4,5305,114
0.03957419646875562,0.2221431263347431,0.9992465624411377,18576,4,5305,115
0.03980602237028249,0.22215242881072028,0.9992465624411377,18575,4,5305,116
0.0399460097611525,0.2221617320658319,0.9992465624411377,18574,4,5305,117
0.04011246977015703,0.22217103610017588,0.9992465624411377,18573,4,5305,118
0.04012578552105695,0.22218034091385014,0.9992465624411377,18572,4,5305,119
0.04030794445862364,0.22218964650695258,0.9992465624411377,18571,4,5305,120
0.04040937409272159,0.22219895287958116,0.9992465624411377,18570,4,5305,121
0.04042192305600234,0.2222082600318338,0.9992465624411377,18569,4,5305,122
0.040450078400448425,0.22221756796380848,0.9992465624411377,18568,4,5305,123
0.04065201205270285,0.22222687667560323,0.9992465624411377,18567,4,5305,124
0.04071409231889591,0.222236186167316,0.9992465624411377,18566,4,5305,125
0.04085543613431541,0.22224549643904482,0.9992465624411377,18565,4,5305,126
0.04088305677161518,0.22225480749088777,0.9992465624411377,18564,4,5305,127
0.04101344400347164,0.22226411932294285,0.9992465624411377,18563,4,5305,128
0.04118936041884239,0.22227343193530816,0.9992465624411377,18562,4,5305,129
0.041196073754094474,0.2222827453280818,0.9992465624411377,18561,4,5305,130
0.04154398583247114,0.22229205950136183,0.9992465624411377,18560,4,5305,131
0.04160180253082291,0.2223013744552464,0.9992465624411377,18559,4,5305,132
0.041612427206201535,0.22231069018983363,0.9992465624411377,18558,4,5305,133
0.04166013858170012,0.2223200067052217,0.9992465624411377,18557,4,5305,134
0.041672920409787116,0.22232932400150873,0.9992465624411377,18556,4,5305,135
0.041712619300751784,0.22233864207879295,0.9992465624411377,18555,4,5305,136
0.04189204346890325,0.22234796093717255,0.9992465624411377,18554,4,5305,137
0.04195361570476316,0.22235728057674575,0.9992465624411377,18553,4,5305,138
0.041965941559964366,0.22236660099761077,0.9992465624411377,18552,4,5305,139
0.04201035352586878,0.22237592219986585,0.9992465624411377,18551,4,5305,140
0.04224225514777063,0.2223852441836093,0.9992465624411377,18550,4,5305,141
0.04228463437055002,0.22235264525865683,0.9990582030514221,18550,5,5304,141
0.04236491490219523,0.22236196704817004,0.9990582030514221,18549,5,5304,142
0.04240724310150402,0.22237128961931912,0.9990582030514221,18548,5,5304,143
0.0424313636205716,0.22238061297220243,0.9990582030514221,18547,5,5304,144
0.042471133014747524,0.22238993710691823,0.9990582030514221,18546,5,5304,145
0.04253656984356592,0.22239926202356494,0.9990582030514221,18545,5,5304,146
0.04258590316187459,0.22240858772224087,0.9990582030514221,18544,5,5304,147
0.042637192131991,0.22237598020715393,0.9988698436617065,18544,6,5303,147
0.04264094357236649,0.22238530571164974,0.9988698436617065,18543,6,5303,148
0.0426607079349673,0.2223946319983225,0.9988698436617065,18542,6,5303,149
0.04279067864171214,0.2224039590672706,0.9988698436617065,18541,6,5303,150
0.042817787117439006,0.22241328691859247,0.9988698436617065,18540,6,5303,151
0.04289112263900555,0.22242261555238654,0.9988698436617065,18539,6,5303,152
0.04305748271583606,0.22243194496875132,0.9988698436617065,18538,6,5303,153
0.04310431575607311,0.22244127516778522,0.9988698436617065,18537,6,5303,154
0.0431372743020632,0.2224506061495868,0.9988698436617065,18536,6,5303,155
0.04318128353719482,0.22245993791425456,0.9988698436617065,18535,6,5303,156
0.043238738514979856,0.22246927046188697,0.9988698436617065,18534,6,5303,157
0.04325135530985002,0.22247860379258264,0.9988698436617065,18533,6,5303,158
0.043295612162058295,0.22248793790644011,0.9988698436617065,18532,6,5303,159
0.04332180686906824,0.22249727280355794,0.9988698436617065,18531,6,5303,160
0.04335793737984702,0.22250660848403475,0.9988698436617065,18530,6,5303,161
0.04338012208294751,0.2225159449479691,0.9988698436617065,18529,6,5303,162
0.043585903515717124,0.2225252821954597,0.9988698436617065,18528,6,5303,163
0.04361545854135957,0.2225346202266051,0.9988698436617065,18527,6,5303,164
0.04363880217709502,0.22254395904150404,0.9988698436617065,18526,6,5303,165
0.04368740006357401,0.22255329864025516,0.9988698436617065,18525,6,5303,166
0.04380914641310008,0.22256263902295714,0.9988698436617065,18524,6,5303,167
0.04382290531119664,0.22257198018970872,0.9988698436617065,18523,6,5303,168
0.04388156300517515,0.2225813221406086,0.9988698436617065,18522,6,5303,169
0.043954863797564886,0.22259066487575555,0.9988698436617065,18521,6,5303,170
0.04396989800009895,0.2226000083952483,0.9988698436617065,18520,6,5303,171
0.04400230314932667,0.22260935269918564,0.9988698436617065,18519,6,5303,172
0.044105544262182286,0.22261869778766635,0.9988698436617065,18518,6,5303,173
0.044272430608459784,0.22262804366078925,0.9988698436617065,18517,6,5303,174
0.04429052783179519,0.22263739031865318,0.9988698436617065,18516,6,5303,175
0.044398817859224754,0.22264673776135696,0.9988698436617065,18515,6,5303,176
0.04441167065100721,0.22265608598899944,0.9988698436617065,18514,6,5303,177
0.044437010487517296,0.22266543500167954,0.9988698436617065,18513,6,5303,178
0.044488222461577076,0.22267478479949612,0.9988698436617065,18512,6,5303,179
0.044603097824084725,0.22268413538254808,0.9988698436617065,18511,6,5303,180
0.04465133108543305,0.22269348675093437,0.9988698436617065,18510,6,5303,181
0.04469044283496475,0.2227028389047539,0.9988698436617065,18509,6,5303,182
0.04472774531025381,0.22271219184410568,0.9988698436617065,18508,6,5303,183
0.04475563630577975,0.22272154556908863,0.9988698436617065,18507,6,5303,184
0.044769815096164754,0.22273090007980176,0.9988698436617065,18506,6,5303,185
0.04478875765363816,0.2227402553763441,0.9988698436617065,18505,6,5303,186
0.04481822628492444,0.22274961145881464,0.9988698436617065,18504,6,5303,187
0.04490656510666562,0.22275896832731243,0.9988698436617065,18503,6,5303,188
0.04494873554435459,0.22276832598193658,0.9988698436617065,18502,6,5303,189
0.045042040914885687,0.2227776844227861,0.9988698436617065,18501,6,5303,190
0.04512208573508238,0.22278704364996008,0.9988698436617065,18500,6,5303,191
0.045171720761471724,0.22279640366355768,0.9988698436617065,18499,6,5303,192
0.04522700251847983,0.222805764463678,0.9988698436617065,18498,6,5303,193
0.04524700729862285,0.22281512605042017,0.9988698436617065,18497,6,5303,194
0.04525554875649956,0.22282448842388336,0.9988698436617065,18496,6,5303,195
0.045277273195011944,0.22283385158416674,0.9988698436617065,18495,6,5303,196
0.04529223544833039,0.2228432155313695,0.9988698436617065,18494,6,5303,197
0.04529600638490952,0.22285258026559085,0.9988698436617065,18493,6,5303,198
0.045393503391047765,0.22286194578693003,0.9988698436617065,18492,6,5303,199
0.04542747865566418,0.22287131209548625,0.9988698436617065,18491,6,5303,200
0.04543211196030336,0.22288067919135882,0.9988698436617065,18490,6,5303,201
0.04547705408357607,0.22289004707464694,0.9988698436617065,18489,6,5303,202
0.045485283471768695,0.22289941574544997,0.9988698436617065,18488,6,5303,203
0.045508498283964416,0.22290878520386717,0.9988698436617065,18487,6,5303,204
0.045581104396604274,0.2229181554499979,0.9988698436617065,18486,6,5303,205
0.045659304308787105,0.22292752648394148,0.9988698436617065,18485,6,5303,206
0.04572441746824569,0.22293689830579727,0.9988698436617065,18484,6,5303,207
0.04575508233227728,0.22294627091566468,0.9988698436617065,18483,6,5303,208
0.04576854983271228,0.22295564431364306,0.9988698436617065,18482,6,5303,209
0.04582149149334598,0.22296501849983183,0.9988698436617065,18481,6,5303,210
0.045890942163750045,0.2229743934743304,0.9988698436617065,18480,6,5303,211
0.04598571524993959,0.22298376923723826,0.9988698436617065,18479,6,5303,212
0.046035162558322996,0.2229931457886548,0.9988698436617065,18478,6,5303,213
0.046073403181631306,0.22300252312867958,0.9988698436617065,18477,6,5303,214
0.046137294924584515,0.223011901257412,0.9988698436617065,18476,6,5303,215
0.046149957102122156,0.22302128017495162,0.9988698436617065,18475,6,5303,216
0.0461764620205316,0.223030659881398,0.9988698436617065,18474,6,5303,217
0.04618472035268387,0.2230400403768506,0.9988698436617065,18473,6,5303,218
0.04629296554667369,0.22304942166140904,0.9988698436617065,18472,6,5303,219
0.04643423484610766,0.22305880373517287,0.9988698436617065,18471,6,5303,220
0.04649053266958736,0.2230681865982417,0.9988698436617065,18470,6,5303,221
0.04649637698142181,0.22307757025071512,0.9988698436617065,18469,6,5303,222
0.046504937835623386,0.22308695469269277,0.9988698436617065,18468,6,5303,223
0.046536462037097846,0.2230963399242743,0.9988698436617065,18467,6,5303,224
0.046544477588020765,0.22310572594555933,0.9988698436617065,18466,6,5303,225
0.04654878255882205,0.22311511275664758,0.9988698436617065,18465,6,5303,226
0.046606272515744805,0.22312450035763876,0.9988698436617065,18464,6,5303,227
0.046638261517558524,0.2231338887486325,0.9988698436617065,18463,6,5303,228
0.04665511883236653,0.2231432779297286,0.9988698436617065,18462,6,5303,229
0.04668848371084502,0.22315266790102675,0.9988698436617065,18461,6,5303,230
0.04669388081637316,0.22316205866262678,0.9988698436617065,18460,6,5303,231
0.04670644923962842,0.2231714502146284,0.9988698436617065,18459,6,5303,232
0.04670727993129577,0.22318084255713144,0.9988698436617065,18458,6,5303,233
0.04670982009203554,0.2231902356902357,0.9988698436617065,18457,6,5303,234
0.04671731900108015,0.223199629614041,0.9988698436617065,18456,6,5303,235
0.046752642434137834,0.2232090243286472,0.9988698436617065,18455,6,5303,236
0.04679555088192216,0.22321841983415414,0.9988698436617065,18454,6,5303,237
0.04680989719139848,0.22322781613066173,0.9988698436617065,18453,6,5303,238
0.04686155997964789,0.22323721321826984,0.9988698436617065,18452,6,5303,239
0.04687588598037327,0.22324661109707838,0.9988698436617065,18451,6,5303,240
0.046924726362603954,0.2232560097671873,0.9988698436617065,18450,6,5303,241
0.04695761107910795,0.22326540922869653,0.9988698436617065,18449,6,5303,242
0.047014147543149594,0.22327480948170603,0.9988698436617065,18448,6,5303,243
0.04701532982285266,0.22328421052631578,0.9988698436617065,18447,6,5303,244
0.04701672702807315,0.2232936123626258,0.9988698436617065,18446,6,5303,245
0.047024398264994806,0.22330301499073607,0.9988698436617065,18445,6,5303,246
0.047050097430934835,0.22331241841074662,0.9988698436617065,18444,6,5303,247
0.04705597182041701,0.22332182262275752,0.9988698436617065,18443,6,5303,248
0.04708363919675925,0.22333122762686883,0.9988698436617065,18442,6,5303,249
0.04708998699243696,0.22334063342318058,0.9988698436617065,18441,6,5303,250
0.04713929987345295,0.22335004001179296,0.9988698436617065,18440,6,5303,251
0.047171040628036884,0.223359447392806,0.9988698436617065,18439,6,5303,252
0.04724198995699493,0.22336885556631986,0.9988698436617065,18438,6,5303,253
0.04725333757421825,0.2233782645324347,0.9988698436617065,18437,6,5303,254
0.04732788711974292,0.22334554951767135,0.998681484271991,18437,7,5302,254
0.04734055446486892,0.22335495829471733,0.998681484271991,18436,7,5302,255
0.04734181695759325,0.2233643678645153,0.998681484271991,18435,7,5302,256
0.04739667964360097,0.22337377822716548,0.998681484271991,18434,7,5302,257
0.04747250575797042,0.22338318938276808,0.998681484271991,18433,7,5302,258
0.04749928799082499,0.22339260133142327,0.998681484271991,18432,7,5302,259
0.04763174992676898,0.22340201407323138,0.998681484271991,18431,7,5302,260
0.04765477499644526,0.2234114276082926,0.998681484271991,18430,7,5302,261
0.047656783708726044,0.22342084193670725,0.998681484271991,18429,7,5302,262
0.0476626892620383,0.22343025705857564,0.998681484271991,18428,7,5302,263
0.047666028340853914,0.22343967297399805,0.998681484271991,18427,7,5302,264
0.04769485249636142,0.22344908968307484,0.998681484271991,18426,7,5302,265
0.04771470476136074,0.22345850718590635,0.998681484271991,18425,7,5302,266
0.04771840679396155,0.22346792548259295,0.998681484271991,18424,7,5302,267
0.047909909840285536,0.22347734457323498,0.998681484271991,18423,7,5302,268
0.047919874515964675,0.2234867644579329,0.998681484271991,18422,7,5302,269
0.04796137253475539,0.2234961851367871,0.998681484271991,18421,7,5302,270
0.048037438501926884,0.223505606609898,0.998681484271991,18420,7,5302,271
0.04806226253866903,0.22351502887736605,0.998681484271991,18419,7,5302,272
0.04808541997603954,0.22352445193929174,0.998681484271991,18418,7,5302,273
0.04811474103799593,0.22353387579577555,0.998681484271991,18417,7,5302,274
0.04814525973982155,0.22354330044691795,0.998681484271991,18416,7,5302,275
0.04820331930120687,0.2235527258928195,0.998681484271991,18415,7,5302,276
0.048268570620139166,0.22356215213358072,0.998681484271991,18414,7,5302,277
0.04829067869019106,0.22357157916930212,0.998681484271991,18413,7,5302,278
0.04829858343770556,0.22358100700008435,0.998681484271991,18412,7,5302,279
0.04833272613947559,0.22359043562602793,0.998681484271991,18411,7,5302,280
0.048350533606136226,0.22359986504723348,0.998681484271991,18410,7,5302,281
0.04839984672281477,0.2236092952638016,0.998681484271991,18409,7,5302,282
0.04840514085202151,0.22361872627583299,0.998681484271991,18408,7,5302,283
0.048426176881135305,0.22362815808342823,0.998681484271991,18407,7,5302,284
0.048437843233709504,0.22363759068668804,0.998681484271991,18406,7,5302,285
0.04845277741466762,0.22364702408571308,0.998681484271991,18405,7,5302,286
0.04854712086653608,0.22365645828060407,0.998681484271991,18404,7,5302,287
0.0485507599878972,0.22366589327146172,0.998681484271991,18403,7,5302,288
0.04859231728948476,0.22367532905838677,0.998681484271991,18402,7,5302,289
0.04861723070832278,0.22368476564148,0.998681484271991,18401,7,5302,290
0.04863208982379297,0.22369420302084211,0.998681484271991,18400,7,5302,291
0.048661640973540504,0.223703641196574,0.998681484271991,18399,7,5302,292
0.04872865839818192,0.22371308016877636,0.998681484271991,18398,7,5302,293
0.048729940756903824,0.2237225199375501,0.998681484271991,18397,7,5302,294
0.048748434466514154,0.22373196050299604,0.998681484271991,18396,7,5302,295
0.048803661413495326,0.22374140186521502,0.998681484271991,18395,7,5302,296
0.048828723792898786,0.2237508440243079,0.998681484271991,18394,7,5302,297
0.04884387074410346,0.22376028698037562,0.998681484271991,18393,7,5302,298
0.04885000404106506,0.22376973073351902,0.998681484271991,18392,7,5302,299
0.04889527342568265,0.22377917528383912,0.998681484271991,18391,7,5302,300
0.04892708173615939,0.22378862063143679,0.998681484271991,18390,7,5302,301
0.04896987970613821,0.22379806677641298,0.998681484271991,18389,7,5302,302
0.04910785742268323,0.22380751371886873,0.998681484271991,18388,7,5302,303
0.04911117963475559,0.22381696145890498,0.998681484271991,18387,7,5302,304
0.04911646632975207,0.22382640999662276,0.998681484271991,18386,7,5302,305
0.04914625686598124,0.2238358593321231,0.998681484271991,18385,7,5302,306
0.049219698014180385,0.22384530946550704,0.998681484271991,18384,7,5302,307
0.049245313805377174,0.22385476039687566,0.998681484271991,18383,7,5302,308
0.04929086938781958,0.22386421212633,0.998681484271991,18382,7,5302,309
0.049341533963643096,0.2238736646539712,0.998681484271991,18381,7,5302,310
0.0493786776063353,0.22388311797990035,0.998681484271991,18380,7,5302,311
0.049388208850634475,0.22389257210421856,0.998681484271991,18379,7,5302,312
