dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
South German Credit,9,rf,nested development CV,pr_auc_fold_3,0.5505418502718245,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,rf,nested development CV,pr_auc_fold_4,0.5414811423763716,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,rf,nested development CV,pr_auc_fold_5,0.6508522836172206,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,rf,nested development CV,search_score,0.6116372282671935,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,rf,nested development CV,final_fit_search_score,0.6354174304874519,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_mean,0.6404126092440519,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_sd,0.057466307817271606,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_fold_1,0.6740620382106374,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_fold_2,0.7002677926067432,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_fold_3,0.6095675132712202,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_fold_4,0.5562621560171368,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,pr_auc_fold_5,0.6619035461145222,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,search_score,0.6053765083246072,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,9,xgb,nested development CV,final_fit_search_score,0.641854680101729,outputs/modelling/nested_cv.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,lr,nested OOF development,slope,0.9595366307420369,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,lr,nested OOF development,intercept,-0.03861823089659559,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,lr,nested OOF development,brier,0.1609901857651683,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,lr,nested OOF development,log_loss,0.488606871728591,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,dt,nested OOF development,slope,0.43766762067339854,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,dt,nested OOF development,intercept,-0.3860111744121914,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,dt,nested OOF development,brier,0.18681006707012188,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,dt,nested OOF development,log_loss,0.5933159404801783,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,rf,nested OOF development,slope,1.3883811774754982,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,rf,nested OOF development,intercept,0.2350234039360641,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,rf,nested OOF development,brier,0.16866251308360675,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,rf,nested OOF development,log_loss,0.5073559396000552,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,xgb,nested OOF development,slope,0.723084272240575,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,xgb,nested OOF development,intercept,-0.1948613533369473,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
South German Credit,11,xgb,nested OOF development,brier,0.167700233974233,outputs/modelling/calibration.csv,True,42,sgc-workflow-2026-08-22-v1:e29a20a66fc69356
