dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
Bank Marketing,12,xgb,nested OOF development,threshold,0.2828892171382904,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,12,xgb,nested OOF development,precision,0.5001383891502906,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,12,xgb,nested OOF development,recall,0.42708579532025526,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,12,xgb,nested OOF development,fp,1806.0,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,12,xgb,nested OOF development,fn,2424.0,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,12,xgb,nested OOF development,precision_at_050,0.6349965823650034,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,12,xgb,nested OOF development,recall_at_050,0.21956984164500118,outputs/modelling/thresholds_selected.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,pr_auc,0.4137737203017934,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,pr_auc_ci_low,0.3853380919782898,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,pr_auc_ci_high,0.44497824448891393,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,roc_auc,0.77205712980269,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,calibration_slope,1.0455943494061715,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,precision,0.5318352059925093,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,recall,0.40264650283553877,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,lr,locked holdout test,threshold,0.2410990911590416,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,pr_auc,0.2798314561149783,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,pr_auc_ci_low,0.25758921729706125,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,pr_auc_ci_high,0.30335869838356166,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,roc_auc,0.6943949134305462,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,calibration_slope,0.998513762743947,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,precision,0.5503355704697986,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,recall,0.23251417769376181,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,dt,locked holdout test,threshold,0.3630769230769231,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,pr_auc,0.44408548865268505,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,pr_auc_ci_low,0.41503610929893464,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
Bank Marketing,13,rf,locked holdout test,pr_auc_ci_high,0.4752283469102448,outputs/modelling/test_results.csv,True,42,bank-marketing-workflow-2026-08-24-v1:dbe8eacbe67beacc
