dataset,stage,model,scope,metric,value,source_file,seed_applicable,seed,code_version
Iranian Churn,13,xgb,locked holdout test,recall,0.8585858585858586,outputs/modelling/test_results.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,xgb,locked holdout test,threshold,0.5466474294662476,outputs/modelling/test_results.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,lr,locked holdout test,tp,80.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,lr,locked holdout test,fp,60.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,lr,locked holdout test,tn,471.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,lr,locked holdout test,fn,19.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,dt,locked holdout test,tp,64.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,dt,locked holdout test,fp,17.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,dt,locked holdout test,tn,514.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,dt,locked holdout test,fn,35.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,rf,locked holdout test,tp,83.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,rf,locked holdout test,fp,10.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,rf,locked holdout test,tn,521.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,rf,locked holdout test,fn,16.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,xgb,locked holdout test,tp,85.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,xgb,locked holdout test,fp,9.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,xgb,locked holdout test,tn,522.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,13,xgb,locked holdout test,fn,14.0,outputs/modelling/confusion_matrices.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_dt,paired outer folds,mean_diff,0.03477215649626657,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_dt,paired outer folds,sd_diff,0.031404887758272375,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_dt,paired outer folds,folds_agreeing_in_sign,4.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_dt,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_rf,paired outer folds,mean_diff,-0.19256518431630992,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_rf,paired outer folds,sd_diff,0.032810592939808744,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_rf,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_rf,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_xgb,paired outer folds,mean_diff,-0.1912172348173572,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_xgb,paired outer folds,sd_diff,0.025314653478490354,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_xgb,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,lr_vs_xgb,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_rf,paired outer folds,mean_diff,-0.2273373408125765,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_rf,paired outer folds,sd_diff,0.02202920018631434,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_rf,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_rf,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_xgb,paired outer folds,mean_diff,-0.22598939131362378,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_xgb,paired outer folds,sd_diff,0.014632816773735808,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_xgb,paired outer folds,folds_agreeing_in_sign,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,dt_vs_xgb,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,rf_vs_xgb,paired outer folds,mean_diff,0.0013479494989527385,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,rf_vs_xgb,paired outer folds,sd_diff,0.011329950112908852,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,rf_vs_xgb,paired outer folds,folds_agreeing_in_sign,2.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,14,rf_vs_xgb,paired outer folds,n_folds,5.0,outputs/analysis/paired_fold_differences.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::complains,0.305298183368668,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::complains,0.3514518936087307,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::complains,0.28431551019179685,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::complains,0.280539997348666,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::complains,0.2895030628833263,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::complains,0.3206804528108201,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::frequency_of_use,0.16702695336276124,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::frequency_of_use,0.18780289582190057,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::frequency_of_use,0.1250410017391535,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::frequency_of_use,0.21209128527911117,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::frequency_of_use,0.19645883080140836,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::frequency_of_use,0.11374075317223259,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::frequency_of_sms,0.07056625620055498,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::frequency_of_sms,0.06523976629513424,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::frequency_of_sms,0.07374663050939943,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::frequency_of_sms,0.05472243334436953,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::frequency_of_sms,0.084422971152923,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::frequency_of_sms,0.07469947970094877,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::call_failure,0.05691849102719576,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::call_failure,0.03013813505655422,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::call_failure,0.051432567199716374,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::call_failure,0.0686123615667087,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::call_failure,0.06424090326660871,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::call_failure,0.07016848804639082,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::age_group,0.02596058387186741,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::age_group,0.024210613370593402,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::age_group,0.014345094828212257,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::age_group,0.036224505764931164,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::age_group,0.04420186141783666,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::age_group,0.010820843977763568,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::status,0.022591409083040387,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::status,0.005235321536692542,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::status,0.033156143353631824,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::status,0.02653067618431176,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::status,0.013988056419439666,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::status,0.034046847921126146,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::charge_amount,0.004139297850290477,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::charge_amount,0.0034423327173446947,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::charge_amount,-0.0010341283452458847,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::charge_amount,0.011019954499420788,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::charge_amount,0.006251638081146193,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::charge_amount,0.0010166922987865923,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::distinct_called_numbers,0.0037356294197426277,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::distinct_called_numbers,0.005067979207396626,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::distinct_called_numbers,0.008855832981213308,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::distinct_called_numbers,0.00023803711624401276,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::distinct_called_numbers,0.0034795466950872916,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::distinct_called_numbers,0.0010367510987719004,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::tariff_plan,0.0028597589939067395,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::tariff_plan,0.0023123503180865717,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::tariff_plan,0.0032180741229581073,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::tariff_plan,0.0027784500198322977,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::tariff_plan,0.007300643924358722,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::tariff_plan,-0.0013107234157020012,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::subscription_length,0.0017492996599218472,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::subscription_length,0.014866480454139389,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::subscription_length,-0.003266865661290097,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::subscription_length,-0.00258127883546105,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::subscription_length,0.005902200752575689,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::subscription_length,-0.006174038410354695,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development,permutation::mean_call_duration,-0.0022997851946041205,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 1,permutation::mean_call_duration,0.0018738980472755536,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 2,permutation::mean_call_duration,-0.0002055295151613105,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 3,permutation::mean_call_duration,-0.0034054610490394264,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 4,permutation::mean_call_duration,0.0006854196171555989,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,cross-fitted development fold 5,permutation::mean_call_duration,-0.010447253073251016,outputs/interpretability/permutation_importance_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::frequency_of_use,1.2972962403601422,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::frequency_of_sms,1.1636309804985991,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::call_failure,0.5833884926354002,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::complains,0.4929936511735722,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::age_group,0.46723985577163457,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::status,0.38893374599730063,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::charge_amount,0.2411902356523178,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::distinct_called_numbers,0.16990242612909282,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::subscription_length,0.15984094968500404,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::tariff_plan,0.0893697597207059,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,lr,final-refit development,shap::mean_call_duration,0.022032158827701202,outputs/interpretability/shap_summary_lr.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development,permutation::complains,0.325857708857992,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 1,permutation::complains,0.3917106882284473,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 2,permutation::complains,0.3068727342753117,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 3,permutation::complains,0.29243765903994395,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 4,permutation::complains,0.2844704058114418,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 5,permutation::complains,0.3537970569348152,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development,permutation::status,0.17097501769009796,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 1,permutation::status,0.12915975350721828,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 2,permutation::status,0.14608793971959214,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 3,permutation::status,0.23992342410849904,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 4,permutation::status,0.1597930145565085,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 5,permutation::status,0.1799109565586719,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development,permutation::subscription_length,0.06613874076972286,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 1,permutation::subscription_length,0.0255594684614238,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 2,permutation::subscription_length,0.06996630800224092,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 3,permutation::subscription_length,0.07283808466056738,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 4,permutation::subscription_length,0.0790954407705743,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 5,permutation::subscription_length,0.08323440195380796,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development,permutation::frequency_of_use,0.045451065026355014,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 1,permutation::frequency_of_use,0.03536213276533454,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
Iranian Churn,16,dt,cross-fitted development fold 2,permutation::frequency_of_use,0.04825405616158102,outputs/interpretability/permutation_importance_dt.csv,True,42,iranian-churn-workflow-2026-08-25-v1:5a56e73ff4c0b718
