model,pr_auc_mean,pr_auc_sd,pr_auc_fold_1,pr_auc_fold_2,pr_auc_fold_3,pr_auc_fold_4,pr_auc_fold_5,search_score,params_json,complexity_proxies_json,final_fit_search_score,final_fit_params_json
lr,0.6333699929870681,0.06447696555891252,0.6631610779082624,0.7105679398195283,0.5736952817498365,0.5592069370799363,0.6602187283777766,0.62081885169214,"[{""fold"": 1, ""params"": {""classifier__C"": 0.14445251022763064}}, {""fold"": 2, ""params"": {""classifier__C"": 0.15876781526924}}, {""fold"": 3, ""params"": {""classifier__C"": 0.0745934328572655}}, {""fold"": 4, ""params"": {""classifier__C"": 0.19069966103000435}}, {""fold"": 5, ""params"": {""classifier__C"": 0.15876781526924}}]","[{""fold"": 1, ""nonzero_coefficients"": 33}, {""fold"": 2, ""nonzero_coefficients"": 33}, {""fold"": 3, ""nonzero_coefficients"": 33}, {""fold"": 4, ""nonzero_coefficients"": 33}, {""fold"": 5, ""nonzero_coefficients"": 33}]",0.6314189674303493,"{""classifier__C"": 0.06789053271698488}"
dt,0.4797264255637802,0.040311053883700994,0.4939562652299647,0.5341440624504664,0.4740884823920501,0.42253830173342155,0.4739050160129983,0.4898766956357988,"[{""fold"": 1, ""params"": {""classifier__ccp_alpha"": 0.00579502905827536, ""classifier__criterion"": ""entropy"", ""classifier__max_depth"": 5, ""classifier__min_samples_leaf"": 6, ""classifier__min_samples_split"": 51}}, {""fold"": 2, ""params"": {""classifier__ccp_alpha"": 0.0077735457937896405, ""classifier__criterion"": ""entropy"", ""classifier__max_depth"": 4, ""classifier__min_samples_leaf"": 28, ""classifier__min_samples_split"": 35}}, {""fold"": 3, ""params"": {""classifier__ccp_alpha"": 0.004246782213565523, ""classifier__criterion"": ""entropy"", ""classifier__max_depth"": 5, ""classifier__min_samples_leaf"": 25, ""classifier__min_samples_split"": 42}}, {""fold"": 4, ""params"": {""classifier__ccp_alpha"": 0.004034384046707924, ""classifier__criterion"": ""entropy"", ""classifier__max_depth"": 4, ""classifier__min_samples_leaf"": 36, ""classifier__min_samples_split"": 13}}, {""fold"": 5, ""params"": {""classifier__ccp_alpha"": 0.004246782213565523, ""classifier__criterion"": ""entropy"", ""classifier__max_depth"": 5, ""classifier__min_samples_leaf"": 25, ""classifier__min_samples_split"": 42}}]","[{""depth"": 5, ""fold"": 1, ""leaves"": 17}, {""depth"": 4, ""fold"": 2, ""leaves"": 6}, {""depth"": 5, ""fold"": 3, ""leaves"": 12}, {""depth"": 4, ""fold"": 4, ""leaves"": 9}, {""depth"": 5, ""fold"": 5, ""leaves"": 13}]",0.48422265745306664,"{""classifier__ccp_alpha"": 0.004246782213565523, ""classifier__criterion"": ""entropy"", ""classifier__max_depth"": 5, ""classifier__min_samples_leaf"": 25, ""classifier__min_samples_split"": 42}"
rf,0.6141861730187973,0.06319531063894976,0.6512765251578843,0.6767790636706855,0.5505418502718245,0.5414811423763716,0.6508522836172206,0.6116372282671935,"[{""fold"": 1, ""params"": {""classifier__max_depth"": 10, ""classifier__max_features"": 0.5, ""classifier__min_samples_leaf"": 2, ""classifier__n_estimators"": 643}}, {""fold"": 2, ""params"": {""classifier__max_depth"": 3, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 7, ""classifier__n_estimators"": 308}}, {""fold"": 3, ""params"": {""classifier__max_depth"": 8, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1, ""classifier__n_estimators"": 759}}, {""fold"": 4, ""params"": {""classifier__max_depth"": 9, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 8, ""classifier__n_estimators"": 730}}, {""fold"": 5, ""params"": {""classifier__max_depth"": 12, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2, ""classifier__n_estimators"": 639}}]","[{""fold"": 1, ""max_depth"": 10, ""mean_depth"": 10.0, ""mean_leaves"": 71.89424572317263, ""n_estimators"": 643}, {""fold"": 2, ""max_depth"": 3, ""mean_depth"": 3.0, ""mean_leaves"": 7.464285714285714, ""n_estimators"": 308}, {""fold"": 3, ""max_depth"": 8, ""mean_depth"": 8.0, ""mean_leaves"": 68.43873517786561, ""n_estimators"": 759}, {""fold"": 4, ""max_depth"": 9, ""mean_depth"": 8.757534246575343, ""mean_leaves"": 31.13972602739726, ""n_estimators"": 730}, {""fold"": 5, ""max_depth"": 12, ""mean_depth"": 11.992175273865415, ""mean_leaves"": 91.76838810641628, ""n_estimators"": 639}]",0.6354174304874519,"{""classifier__max_depth"": 9, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 9, ""classifier__n_estimators"": 466}"
xgb,0.6404126092440519,0.057466307817271606,0.6740620382106374,0.7002677926067432,0.6095675132712202,0.5562621560171368,0.6619035461145222,0.6053765083246072,"[{""fold"": 1, ""params"": {""classifier__colsample_bytree"": 0.7410275425336676, ""classifier__learning_rate"": 0.02819673835884168, ""classifier__max_depth"": 4, ""classifier__min_child_weight"": 9, ""classifier__n_estimators"": 517, ""classifier__reg_lambda"": 0.27810936979265544, ""classifier__subsample"": 0.6479461469334731}}, {""fold"": 2, ""params"": {""classifier__colsample_bytree"": 0.7801997007878172, ""classifier__learning_rate"": 0.010461499920091565, ""classifier__max_depth"": 2, ""classifier__min_child_weight"": 2, ""classifier__n_estimators"": 464, ""classifier__reg_lambda"": 0.10762979285747973, ""classifier__subsample"": 0.6923575302488596}}, {""fold"": 3, ""params"": {""classifier__colsample_bytree"": 0.6715290836885315, ""classifier__learning_rate"": 0.03477913936744648, ""classifier__max_depth"": 4, ""classifier__min_child_weight"": 1, ""classifier__n_estimators"": 327, ""classifier__reg_lambda"": 1.3696739838480052, ""classifier__subsample"": 0.637469907131237}}, {""fold"": 4, ""params"": {""classifier__colsample_bytree"": 0.6488351818802693, ""classifier__learning_rate"": 0.03359658305322321, ""classifier__max_depth"": 2, ""classifier__min_child_weight"": 1, ""classifier__n_estimators"": 576, ""classifier__reg_lambda"": 1.9741504223018518, ""classifier__subsample"": 0.6002081507981263}}, {""fold"": 5, ""params"": {""classifier__colsample_bytree"": 0.9713274250350902, ""classifier__learning_rate"": 0.042902233912047165, ""classifier__max_depth"": 6, ""classifier__min_child_weight"": 3, ""classifier__n_estimators"": 387, ""classifier__reg_lambda"": 5.081815703555783, ""classifier__subsample"": 0.7177795568278342}}]","[{""fold"": 1, ""max_depth"": 4, ""n_estimators"": 517}, {""fold"": 2, ""max_depth"": 2, ""n_estimators"": 464}, {""fold"": 3, ""max_depth"": 4, ""n_estimators"": 327}, {""fold"": 4, ""max_depth"": 2, ""n_estimators"": 576}, {""fold"": 5, ""max_depth"": 6, ""n_estimators"": 387}]",0.641854680101729,"{""classifier__colsample_bytree"": 0.6296178606936361, ""classifier__learning_rate"": 0.0338452204120114, ""classifier__max_depth"": 2, ""classifier__min_child_weight"": 7, ""classifier__n_estimators"": 400, ""classifier__reg_lambda"": 1.764396768338155, ""classifier__subsample"": 0.7323592099410596}"
